user_id,location,language,account_created,follower_count,follower_count_imputed
user_uer432k7,"Los Angeles, USA",ja,2023-10-28,2023,False
user_uerv85na,"Rome, Italy",de,2023-04-30,1824,False
user_ufolriaa,"Manchester, UK",fr,2023-01-31,13928,False
user_ufyrd68a,"Munich, Germany",zh,2023-02-06,24756,False
user_ugd6vymw,"Rome, Italy",hi,2023-10-31,40742,False
user_uha46wkt,"Tokyo, Japan",es,2023-01-12,36894,False
user_uioec9tu,"Rome, Italy",pt,2023-06-17,26060,False
user_ujllj1n7,"Chicago, USA",es,2023-12-04,49855,False
user_ukkkyp0o,"Toronto, Canada",es,2023-02-28,28045,False
user_ukynz4tc,"Tokyo, Japan",ja,2023-06-26,32068,False
user_ul3t78j5,"Manchester, UK",ar,2023-11-03,49287,False
user_ul9vcts3,"Madrid, Spain",ar,2023-10-25,36347,False
user_unr2aqgd,"Cairo, Egypt",ja,2023-12-30,9404,False
user_uo5emkil,"Barcelona, Spain",de,2023-01-22,21276,False
user_uo7cfsb2,"Munich, Germany",de,2023-04-11,3966,False
user_uod57rwt,"Barcelona, Spain",en,2023-04-16,46440,False
user_uozn4bg0,"London, UK",de,2023-10-18,41161,False
user_upih2le3,"Tokyo, Japan",de,2023-05-03,1775,False
user_ur1cqbvt,"Vancouver, Canada",hi,2023-09-20,16616,False
user_urkhf34q,"Manchester, UK",ar,2023-02-18,24177,False
user_us4gqp8w,"Cairo, Egypt",es,2023-06-21,23708,False
user_ustdftr6,"Cairo, Egypt",ar,2023-12-09,8723,False
user_usts5yuo,"Shanghai, China",ja,2023-12-31,49933,False
user_uumiilnv,"Houston, USA",es,2023-09-01,1568,False
user_uw0vd87k,"Milan, Italy",hi,2023-10-16,11640,False
user_uwheu707,"Osaka, Japan",ja,2023-02-11,9366,False
user_uwu8hunq,"Melbourne, Australia",es,2023-04-12,47367,False
user_uyyao98x,"Chicago, USA",hi,2023-01-11,11625,False
user_v0r1gvuj,"Melbourne, Australia",zh,2023-12-25,47233,False
user_v0ylmnbx,"Johannesburg, South Africa",de,2023-06-17,48811,False
user_v1jddj2m,"Osaka, Japan",fr,2023-09-29,40890,False
user_v20bhdbp,"Barcelona, Spain",es,2023-06-02,6540,False
user_v3gdku2a,"Melbourne, Australia",zh,2023-04-14,39286,False
user_v3iny1iu,"Seoul, South Korea",de,2023-03-25,39123,False
user_v469etxv,Singapore,fr,2023-11-15,23469,False
user_v4g3pbbm,"Chicago, USA",zh,2023-08-10,24691,False
user_v4objqex,"Madrid, Spain",hi,2023-11-15,16772,False
user_v4th5er7,"Lyon, France",ja,2023-04-28,13337,False
user_v5erx0ex,"Barcelona, Spain",hi,2023-04-26,17290,False
user_v7kjzia8,"Shanghai, China",de,2023-08-09,36584,False
user_v82mrman,"Mexico City, Mexico",de,2023-01-30,24725,False
user_v85ub55d,"London, UK",pt,2023-04-10,39315,False
user_v8gtqwd5,"São Paulo, Brazil",ru,2023-07-16,11255,False
user_v8qu1p8i,"Vancouver, Canada",ru,2023-11-01,36269,False
user_v90c7v7k,"Manchester, UK",en,2023-02-08,38478,False
user_v9k2zefm,"Shanghai, China",zh,2023-04-30,10505,False
user_va78mz39,"Vancouver, Canada",ru,2023-12-13,34585,False
user_vbe572r4,"Mumbai, India",es,2023-12-12,19318,False
user_vc1szta6,"Chicago, USA",ru,2023-08-18,16685,False
user_vddrbq40,"Mumbai, India",zh,2023-06-07,39243,False
user_vdgsk6rt,"Milan, Italy",fr,2023-04-01,38095,False
user_vdr1clyk,"Berlin, Germany",ru,2023-09-05,42746,False
user_vdzbq60d,"São Paulo, Brazil",de,2023-05-21,25387,False
user_vebae5wn,"Melbourne, Australia",ja,2023-11-08,26919,False
user_vec6gvbu,"Osaka, Japan",en,2023-01-28,17295,False
user_veuczwoc,"Seoul, South Korea",pt,2023-03-14,11391,False
user_vfxs1pry,"Melbourne, Australia",fr,2023-10-31,19932,False
user_vfz790ui,"Delhi, India",ja,2023-08-19,39245,False
user_vgdizrp5,"Rio de Janeiro, Brazil",ja,2023-01-14,37196,False
user_vgfgyt5r,"Chicago, USA",hi,2023-09-08,26413,False
user_vhbx0pma,"Rio de Janeiro, Brazil",zh,2023-10-01,12556,False
user_vhsumg9c,"Dubai, UAE",ru,2023-08-28,32650,False
user_viynjlsr,"Mumbai, India",hi,2023-06-27,46004,False
user_vknr0v08,"Rome, Italy",fr,2023-06-16,15568,False
user_vl9qiy9k,"Rome, Italy",pt,2023-06-11,35120,False
user_vlsb91yi,"Vancouver, Canada",ar,2023-10-30,31473,False
user_vmq5ek39,"Madrid, Spain",pt,2023-05-02,25187,False
user_vs99hcpu,"Manchester, UK",de,2023-02-24,40430,False
user_vu9y0rv6,"Madrid, Spain",fr,2023-07-31,45870,False
user_vulstdsx,"Los Angeles, USA",hi,2023-03-23,17640,False
user_vuu7r75n,"Milan, Italy",ja,2023-06-15,19196,False
user_vw9pi7nt,"Toronto, Canada",zh,2023-10-16,31294,False
user_vwiysddq,"Chicago, USA",ar,2023-02-04,32766,False
user_vws4jlpy,"Delhi, India",ar,2023-07-16,28204,False
user_vx8uw7j8,"Osaka, Japan",zh,2023-06-24,19339,False
user_vy7kbd6u,"Cairo, Egypt",hi,2023-06-14,26320,False
user_vzkc4eex,"Madrid, Spain",en,2023-05-17,34062,False
user_vzrxsn7d,"Mexico City, Mexico",pt,2023-12-17,46857,False
user_vzy4krml,"Sydney, Australia",fr,2023-12-24,6272,False
user_w1ocsyld,"Johannesburg, South Africa",fr,2023-02-01,39536,False
user_w3hcoi82,"São Paulo, Brazil",zh,2023-04-17,11287,False
user_w409zojg,"Cairo, Egypt",es,2023-01-23,13702,False
user_w4p8zi5g,"Madrid, Spain",hi,2023-02-10,7103,False
user_w4tb9pr9,"Los Angeles, USA",pt,2023-11-25,47532,False
user_w5e6fyqi,"Rome, Italy",ar,2023-09-01,22994,False
user_w66b5uk0,"Manchester, UK",hi,2023-09-02,17208,False
user_w7032rkh,"Dubai, UAE",zh,2023-11-26,16258,False
user_w8tmoixg,"Dubai, UAE",ru,2023-05-06,26227,False
user_w9frojsj,"Mexico City, Mexico",de,2023-08-31,15881,False
user_w9qotuff,"Shanghai, China",ja,2023-05-18,11203,False
user_wawwrvtc,"Berlin, Germany",en,2023-05-02,35269,False
user_wb4t2r58,"Chicago, USA",es,2023-02-28,8509,False
user_wb863i99,"Dubai, UAE",fr,2023-01-23,36734,False
user_wbk1x0kc,"Vancouver, Canada",fr,2023-01-06,41361,False
user_wcqtxwgr,"Los Angeles, USA",en,2023-06-25,10281,False
user_wd54p4v2,"Paris, France",ar,2023-08-18,26645,False
user_wdpk36tw,"Shanghai, China",zh,2023-05-22,8351,False
user_wdvt8sn8,"Lagos, Nigeria",hi,2023-10-18,44991,False
user_weam2ohn,"Lyon, France",en,2023-04-14,12261,False
user_wf6fogvd,"Osaka, Japan",de,2023-09-12,48576,False
user_wfoibt5f,"Melbourne, Australia",pt,2023-09-29,49332,False
user_wggdllvb,"Barcelona, Spain",fr,2023-12-01,42749,False
user_wjb4dk42,"Sydney, Australia",de,2023-05-24,35720,False
user_wn6shb1b,"Melbourne, Australia",ar,2023-04-17,34188,False
user_wny0eggt,"Tokyo, Japan",pt,2023-02-09,7793,False
user_wo5zxl0h,"Melbourne, Australia",ja,2023-09-04,29999,False
user_wojoag7g,"Rio de Janeiro, Brazil",es,2023-04-05,18813,False
user_wolyc68e,"Berlin, Germany",hi,2023-09-24,21598,False
user_wouds22l,"Los Angeles, USA",fr,2023-06-15,44825,False
user_wous5rom,"Milan, Italy",fr,2023-05-15,44353,False
user_wozqxxuj,"Lyon, France",ja,2023-09-08,32180,False
user_wq3xvu3q,"Toronto, Canada",en,2023-06-24,28585,False
user_wq8mex2l,"Madrid, Spain",ru,2023-01-31,5897,False
user_wr2785sn,"New York, USA",ar,2023-12-05,12713,False
user_wr37s6cm,"Los Angeles, USA",ja,2023-05-02,40667,False
user_wr3q3r0o,"Berlin, Germany",zh,2023-05-18,17020,False
user_wshujk0v,"New York, USA",zh,2023-12-23,33066,False
user_wtde66xv,"Madrid, Spain",fr,2023-01-28,35473,False
user_wv2z6vw8,"Milan, Italy",ar,2023-02-06,28937,False
user_wv5x4t03,"Houston, USA",ja,2023-01-01,28162,False
user_wv8uyimq,"Los Angeles, USA",ja,2023-05-11,5498,False
user_wwjfzbxm,"Paris, France",pt,2023-04-10,2328,False
user_wwk361ip,"Paris, France",fr,2023-02-17,25982,False
user_wxx3ex8f,"Milan, Italy",fr,2023-07-10,31724,False
user_wy6vq77l,"Tokyo, Japan",pt,2023-02-12,39627,False
user_wyeb78qv,"Dubai, UAE",pt,2023-09-02,24634,False
user_wzdzaxo6,"Dubai, UAE",de,2023-03-27,13486,False
user_wzt2ixn5,"Melbourne, Australia",ru,2023-03-01,32702,False
user_x0g342nz,"Houston, USA",ar,2023-02-14,9008,False
user_x24wilk1,"London, UK",ru,2023-09-12,35907,False
user_x2etbjko,"Barcelona, Spain",pt,2023-03-26,36825,False
user_x2l3g4q0,"Los Angeles, USA",ja,2023-06-20,46088,False
user_x2t8qu7s,"Manchester, UK",en,2023-05-22,32551,False
user_x3e3o9nf,"Cairo, Egypt",fr,2023-10-17,14201,False
user_x3ozm1i6,"Lagos, Nigeria",ru,2023-08-02,39598,False
user_x47ltmhc,"Sydney, Australia",es,2023-06-11,30785,False
user_x4incpcb,Singapore,en,2023-05-10,3061,False
user_x6318ftx,"New York, USA",ja,2023-05-10,721,False
user_x6t03gzx,"Rome, Italy",ar,2023-10-24,5868,False
user_x7umkbiv,"New York, USA",pt,2023-07-25,19280,False
user_x87qma0e,"Lagos, Nigeria",fr,2023-03-28,39223,False
user_x8d4tmgt,"Seoul, South Korea",hi,2023-10-13,3965,False
user_x9480750,"Cairo, Egypt",ru,2023-11-26,27437,False
user_xa1s1sd5,"Milan, Italy",es,2023-11-26,37758,False
user_xbe6b7kn,"Mumbai, India",ja,2023-08-26,43163,False
user_xbva0qcq,"Manchester, UK",hi,2023-07-17,21901,False
user_xe0wxe5p,"Osaka, Japan",de,2023-10-16,15012,False
user_xe1x9bhy,Singapore,ru,2023-02-26,36140,False
user_xeefhrn8,"Manchester, UK",pt,2023-02-07,43744,False
user_xetn4exw,"Dubai, UAE",ja,2023-08-09,14902,False
user_xg8l4fvi,"Rio de Janeiro, Brazil",hi,2023-06-13,18949,False
user_xgtlx302,"Lagos, Nigeria",ru,2023-07-20,42854,False
user_xi0hyp64,"Barcelona, Spain",en,2023-11-14,5346,False
user_xiajv4r3,"São Paulo, Brazil",ja,2023-09-30,40908,False
user_xjkv8d43,"Houston, USA",hi,2023-07-12,13651,False
user_xjul716c,"Mumbai, India",ru,2023-05-12,23780,False
user_xk2789p4,"Barcelona, Spain",hi,2023-04-05,42164,False
user_xkd9tkjq,"Sydney, Australia",ru,2023-03-15,5902,False
user_xkt80br3,"Rio de Janeiro, Brazil",ru,2023-11-05,37687,False
user_xm374vm6,"Lyon, France",de,2023-05-27,15594,False
user_xn2a0g8z,"Shanghai, China",ru,2023-06-14,45029,False
user_xnin9vng,"Munich, Germany",es,2023-12-31,35176,False
user_xqqs2vme,"Sydney, Australia",de,2023-05-11,24857,False
user_xrod8bh2,"Rio de Janeiro, Brazil",zh,2023-08-26,48702,False
user_xvjv6y6x,"Los Angeles, USA",es,2023-03-26,13992,False
user_xw2x8wg8,"Sydney, Australia",fr,2023-01-05,36009,False
user_xw9kkgik,"Lagos, Nigeria",de,2023-06-04,12357,False
user_xwnpfnpm,"Delhi, India",es,2023-02-21,35374,False
user_xy0zqsx1,"Osaka, Japan",ru,2023-11-18,46574,False
user_xy18u6gg,"Milan, Italy",pt,2023-11-11,22786,False
user_xyvxp8vz,"London, UK",de,2023-02-01,6702,False
user_xzpx4dgt,"Madrid, Spain",ar,2023-12-30,11850,False
user_y0232w01,"Johannesburg, South Africa",fr,2023-04-01,14198,False
user_y0mvxe0c,"Houston, USA",pt,2023-10-17,27658,False
user_y0n4ki5k,"Rome, Italy",hi,2023-04-16,45836,False
user_y0v0eo61,"Berlin, Germany",hi,2023-01-03,12771,False
user_y1n8mr0y,"Tokyo, Japan",pt,2023-11-22,35073,False
user_y1nqrc5b,"Beijing, China",ru,2023-09-23,27900,False
user_y21tyr3n,Singapore,hi,2023-06-20,26602,False
user_y2h9q3ov,"Houston, USA",en,2023-04-05,18336,False
user_y2kevkc6,"Shanghai, China",ru,2023-06-13,23145,False
user_y4xv4is3,"Shanghai, China",en,2023-09-15,41063,False
user_y5k6wncp,"Osaka, Japan",ar,2023-04-08,5760,False
user_y5l4u31p,"Rio de Janeiro, Brazil",en,2023-08-29,44106,False
user_y5urixy6,"Munich, Germany",pt,2023-12-26,445,False
user_y5wi0qgb,"Rio de Janeiro, Brazil",ar,2023-01-26,43746,False
user_y68rd0ph,"Johannesburg, South Africa",es,2023-06-04,11155,False
user_y6jql5am,"Mexico City, Mexico",en,2023-06-02,46697,False
user_y9bjiho1,"Mumbai, India",zh,2023-11-12,24858,False
user_ybzvk37m,"Paris, France",fr,2023-11-23,41467,False
user_yd705rj9,"Los Angeles, USA",zh,2023-02-11,46165,False
user_ygorm9b4,"Sydney, Australia",de,2023-12-27,7165,False
user_yh4mti67,"Milan, Italy",de,2023-11-04,28053,False
user_yhe9m0z0,"Beijing, China",ar,2023-06-30,1655,False
user_yhkk65jx,"Dubai, UAE",zh,2023-03-04,19947,False
user_yimb5r96,"Lyon, France",en,2023-06-19,24755,False
user_yjzkhyez,"Tokyo, Japan",ar,2023-08-20,5089,False
user_ykcupti7,"Milan, Italy",en,2023-03-01,20735,False
user_ykoqww5l,"Paris, France",fr,2023-10-11,665,False
user_ymg2zu9s,"São Paulo, Brazil",ru,2023-09-14,43449,False
user_yn18x47n,"Cairo, Egypt",hi,2023-04-24,16381,False
user_yo4lkmee,"Manchester, UK",ar,2023-08-31,32712,False
user_yotuyqas,"Seoul, South Korea",fr,2023-01-31,19591,False
user_yox4craa,"Melbourne, Australia",ja,2023-04-22,24319,False
user_ypmvx9m4,"Manchester, UK",es,2023-01-19,35088,False
user_yq0h1va1,"Rome, Italy",pt,2023-09-07,2141,False
user_yqdus3x1,"Seoul, South Korea",en,2023-12-14,39684,False
user_yr80oaxg,"Osaka, Japan",fr,2023-01-09,30039,False
user_yrth0u5v,"Milan, Italy",hi,2023-08-21,6499,False
user_ysbkmmxf,"Toronto, Canada",ja,2023-03-31,46203,False
user_ysboqq66,Singapore,pt,2023-01-07,22756,False
user_ysobum87,"Seoul, South Korea",ar,2023-08-08,34867,False
user_ysu054dr,Singapore,de,2023-04-16,13639,False
user_yt2525cx,"Beijing, China",ja,2023-10-09,13894,False
user_yti77nnr,"Toronto, Canada",en,2023-05-15,24728,False
user_ytwjdefg,"Mumbai, India",zh,2023-01-11,8878,False
user_yu2w96i5,"Delhi, India",hi,2023-03-19,9772,False
user_yvvywn4j,"Los Angeles, USA",de,2023-02-07,41000,False
user_ywa69u1f,"Milan, Italy",zh,2023-09-30,21259,False
user_ywvdig0e,"Barcelona, Spain",zh,2023-06-19,3061,False
user_yx0kbvbm,"Houston, USA",fr,2023-12-13,33957,False
user_yx62v2ol,"Delhi, India",fr,2023-06-08,21569,False
user_yz6mibaj,"Dubai, UAE",ar,2023-04-17,10415,False
user_z05ow6gf,"Melbourne, Australia",ja,2023-08-31,40052,False
user_z0feut2e,"Milan, Italy",hi,2023-06-04,30461,False
user_z2r9v1ms,"Los Angeles, USA",es,2023-06-16,1897,False
user_z3z18l5y,"Johannesburg, South Africa",fr,2023-04-11,46150,False
user_z5l7dqzu,"Delhi, India",fr,2023-03-31,22128,False
user_z5ziquih,"Rio de Janeiro, Brazil",ja,2023-11-02,23506,False
user_z6hw1i3y,"Barcelona, Spain",zh,2023-03-25,47636,False
user_z6qgqt5r,"Beijing, China",ar,2023-10-22,13029,False
user_z8vlb7d2,"Rome, Italy",hi,2023-09-21,418,False
user_z9g0ws77,"Milan, Italy",es,2023-11-28,36413,False
user_z9ike75w,"Cairo, Egypt",ru,2023-02-13,29257,False
user_z9n3lwuk,"Mumbai, India",zh,2023-12-20,15158,False
user_z9zzi99c,"New York, USA",hi,2023-03-07,27660,False
user_zbmsjsbn,"Shanghai, China",ru,2023-12-04,25016,False
user_zdj1d4y5,"London, UK",es,2023-01-06,11492,False
user_zdot1vfk,"Barcelona, Spain",fr,2023-12-26,448,False
user_zdwf8afd,"Paris, France",zh,2023-10-12,13554,False
user_ze3qol7q,"Mumbai, India",de,2023-02-18,16102,False
user_ze63it02,"Milan, Italy",ja,2023-04-06,37116,False
user_zeatlk93,"Mexico City, Mexico",ar,2023-11-22,17607,False
user_zeija5lf,"Munich, Germany",ar,2023-03-19,41461,False
user_zfhfi8vl,"Los Angeles, USA",hi,2023-11-11,25841,False
user_zftpt5jm,"Lagos, Nigeria",pt,2023-04-19,33930,False
user_zfu8q0ih,Singapore,en,2023-09-30,27732,False
user_zg4kjiw1,"Rome, Italy",ja,2023-03-05,35298,False
user_zgfowqqb,"Munich, Germany",de,2023-11-30,34765,False
user_zh3km46r,"Melbourne, Australia",ru,2023-04-24,44219,False
user_zhiuj226,"Delhi, India",hi,2023-11-19,40671,False
user_zhouqige,"Munich, Germany",zh,2023-02-14,38584,False
user_zjpba9my,"Chicago, USA",es,2023-07-23,37507,False
user_zlwfitj0,"Chicago, USA",ja,2023-03-06,3699,False
user_zmk7o7v0,"Mexico City, Mexico",ru,2023-06-23,14414,False
user_zozhwbis,"Paris, France",de,2023-10-25,4580,False
user_zp2gw1bo,"Chicago, USA",de,2023-01-20,4869,False
user_zq2nib62,"Delhi, India",ja,2023-08-05,5153,False
user_zq5mipiu,"New York, USA",ja,2023-11-11,38518,False
user_zqv2vrf5,"Vancouver, Canada",es,2023-09-17,13531,False
user_zqzqyysg,Singapore,ru,2023-02-07,30088,False
user_zrm2zekc,"Rio de Janeiro, Brazil",pt,2023-05-29,6381,False
user_zsdvwipi,"Mexico City, Mexico",ru,2023-12-26,19291,False
user_zsoad3v2,"Mumbai, India",fr,2023-03-07,16574,False
user_ztrgkwrt,"Johannesburg, South Africa",es,2023-08-27,30306,False
user_zw0wri6o,"Sydney, Australia",de,2023-12-14,7304,False
user_zwe31kzt,"Rio de Janeiro, Brazil",en,2023-03-27,31220,False
user_zwtc0w1c,"London, UK",en,2023-12-17,5798,False
user_zwtxksrs,"Houston, USA",es,2023-12-13,1009,False
user_zyptgxi8,"Shanghai, China",ar,2023-02-17,47455,False
user_zz4hfjm7,"São Paulo, Brazil",ja,2023-09-14,18075,False
user_zzq2044c,"Delhi, India",ar,2023-02-09,34915,False
